2024-04-16 03:41:33.812534,0,0,0,0,f0
2024-04-16 04:42:40.080315,66.66666666666666,66.66666666666666,0,0,f1
2024-04-16 05:26:51.032631,66.66666666666666,66.66666666666666,0,0,f2
